booking_id,check_in_date,check_out_date,ADR,room_type,occupancy_rate,advance_booking_days,length_of_stay,guest_id
12688,2022-04-30,2022-05-02,174.41,Standard Double,0.79,14,2,G88049
12689,2022-04-30,2022-05-03,560.4,Presidential Suite,0.69,3,3,G24674
12690,2022-04-30,2022-05-05,204.04,Standard Double,0.78,14,5,G92045
12691,2022-04-30,2022-05-04,563.58,Presidential Suite,0.85,7,4,G19254
12692,2022-04-30,2022-05-04,562.12,Presidential Suite,0.68,3,4,G25760
12693,2022-04-30,2022-05-04,352.87,Executive Suite,0.83,7,4,G40557
12694,2022-04-30,2022-05-05,564.31,Presidential Suite,0.88,3,5,G80660
12695,2022-04-30,2022-05-01,197.47,Standard King,0.75,7,1,G51969
12696,2022-04-30,2022-05-03,341.66,Executive Suite,0.7,1,3,G83849
12697,2022-04-30,2022-05-02,176.98,Standard Double,0.82,14,2,G30687
12698,2022-04-30,2022-05-02,560.64,Presidential Suite,0.85,7,2,G88630
12699,2022-04-30,2022-05-02,337.39,Executive Suite,0.84,7,2,G85837
12700,2022-04-30,2022-05-01,341.58,Executive Suite,0.74,1,1,G25455
12701,2022-04-30,2022-05-01,261.19,Deluxe Queen,0.68,7,1,G65987
12702,2022-04-30,2022-05-02,184.77,Standard Double,0.77,3,2,G98367
12703,2022-04-30,2022-05-02,547.33,Presidential Suite,0.68,3,2,G70324
12704,2022-04-30,2022-05-03,556.91,Presidential Suite,0.75,14,3,G48384
12705,2022-04-30,2022-05-04,200.39,Standard Double,0.72,14,4,G89930
12706,2022-04-30,2022-05-01,330.35,Executive Suite,0.8,3,1,G13358
12707,2022-04-30,2022-05-02,243.12,Deluxe Queen,0.65,1,2,G83509
12708,2022-05-01,2022-05-02,180.44,Standard Double,0.79,30,1,G41871
12709,2022-05-01,2022-05-03,326.01,Executive Suite,0.89,1,2,G39098
12710,2022-05-01,2022-05-03,246.38,Deluxe Queen,0.8,7,2,G67135
12711,2022-05-01,2022-05-03,234.4,Standard King,0.9,1,2,G79102
12712,2022-05-01,2022-05-02,339.08,Executive Suite,0.86,1,1,G21689
12713,2022-05-01,2022-05-08,227.95,Deluxe Queen,0.87,1,7,G42543
12714,2022-05-01,2022-05-08,251.45,Deluxe Queen,0.69,7,7,G36813
12715,2022-05-01,2022-05-02,319.32,Executive Suite,0.87,14,1,G54791
12716,2022-05-01,2022-05-02,234.24,Standard King,0.79,3,1,G22372
12717,2022-05-01,2022-05-04,328.3,Executive Suite,0.69,1,3,G46492
12718,2022-05-01,2022-05-02,244.82,Deluxe Queen,0.76,7,1,G95234
12719,2022-05-01,2022-05-03,199.92,Standard Double,0.85,3,2,G64577
12720,2022-05-01,2022-05-03,348.81,Executive Suite,0.87,14,2,G18563
12721,2022-05-01,2022-05-02,530.07,Presidential Suite,0.84,7,1,G92639
12722,2022-05-01,2022-05-06,186.87,Standard Double,0.87,14,5,G70519
12723,2022-05-01,2022-05-02,530.82,Presidential Suite,0.75,3,1,G23708
12724,2022-05-01,2022-05-03,228.59,Standard King,0.81,30,2,G44737
12725,2022-05-01,2022-05-03,541.89,Presidential Suite,0.88,7,2,G86253
12726,2022-05-01,2022-05-03,342.86,Executive Suite,0.78,3,2,G84346
12727,2022-05-01,2022-05-05,252.55,Deluxe Queen,0.8,3,4,G51098
12728,2022-05-01,2022-05-03,169.43,Standard Double,0.82,14,2,G17679
12729,2022-05-01,2022-05-02,354.79,Executive Suite,0.87,30,1,G15831
12730,2022-05-01,2022-05-03,229.54,Deluxe Queen,0.83,3,2,G39762
12731,2022-05-01,2022-05-04,546.51,Presidential Suite,0.7,21,3,G51207
12732,2022-05-01,2022-05-04,211.43,Standard King,0.78,1,3,G44066
12733,2022-05-02,2022-05-04,208.98,Deluxe Queen,0.66,1,2,G95991
12734,2022-05-02,2022-05-03,447.05,Presidential Suite,0.8,7,1,G33452
12735,2022-05-02,2022-05-04,146.73,Standard Double,0.87,3,2,G82974
12736,2022-05-02,2022-05-04,452.4,Presidential Suite,0.85,1,2,G44358
12737,2022-05-02,2022-05-05,160.57,Standard King,0.76,3,3,G57734
12738,2022-05-02,2022-05-04,290.25,Executive Suite,0.79,21,2,G50438
12739,2022-05-02,2022-05-03,223.59,Deluxe Queen,0.8,7,1,G65725
12740,2022-05-02,2022-05-05,169.7,Standard King,0.75,3,3,G59972
12741,2022-05-02,2022-05-03,194.17,Standard King,0.83,3,1,G17103
12742,2022-05-02,2022-05-04,150.86,Standard Double,0.71,7,2,G17038
12743,2022-05-02,2022-05-04,162.79,Standard Double,0.7,1,2,G32925
12744,2022-05-02,2022-05-07,171.76,Standard King,0.76,14,5,G72700
12745,2022-05-02,2022-05-03,272.42,Executive Suite,0.67,3,1,G13637
12746,2022-05-02,2022-05-03,138.16,Standard Double,0.67,90,1,G75976
12747,2022-05-03,2022-05-05,206.34,Deluxe Queen,0.66,3,2,G80366
12748,2022-05-03,2022-05-05,139.33,Standard Double,0.77,90,2,G74819
12749,2022-05-03,2022-05-07,440.11,Presidential Suite,0.8,1,4,G56971
12750,2022-05-03,2022-05-07,297.23,Executive Suite,0.72,30,4,G27682
12751,2022-05-03,2022-05-07,291.7,Executive Suite,0.76,7,4,G29303
12752,2022-05-03,2022-05-04,171.78,Standard Double,0.71,7,1,G72747
12753,2022-05-03,2022-05-05,194.12,Deluxe Queen,0.75,7,2,G79768
12754,2022-05-03,2022-05-05,153.45,Standard Double,0.69,21,2,G44698
12755,2022-05-03,2022-05-04,441.99,Presidential Suite,0.82,14,1,G40482
12756,2022-05-03,2022-05-04,447.97,Presidential Suite,0.89,14,1,G45173
12757,2022-05-03,2022-05-08,136.26,Standard Double,0.81,3,5,G47382
12758,2022-05-03,2022-05-04,273.54,Executive Suite,0.87,1,1,G24601
12759,2022-05-03,2022-05-04,197.78,Standard King,0.76,14,1,G80420
12760,2022-05-03,2022-05-06,465.61,Presidential Suite,0.89,7,3,G21123
12761,2022-05-03,2022-05-06,277.54,Executive Suite,0.71,14,3,G48465
12762,2022-05-03,2022-05-04,179.57,Standard King,0.79,21,1,G59742
12763,2022-05-03,2022-05-07,192.79,Standard King,0.65,3,4,G81159
12764,2022-05-03,2022-05-04,167.05,Standard Double,0.89,14,1,G15466
12765,2022-05-04,2022-05-05,213.59,Deluxe Queen,0.9,3,1,G40086
12766,2022-05-04,2022-05-06,213.77,Deluxe Queen,0.81,1,2,G40072
12767,2022-05-04,2022-05-08,218.91,Deluxe Queen,0.86,1,4,G93148
12768,2022-05-04,2022-05-07,155.59,Standard Double,0.77,3,3,G47565
12769,2022-05-04,2022-05-07,471.2,Presidential Suite,0.69,3,3,G43305
12770,2022-05-04,2022-05-09,221.67,Deluxe Queen,0.76,3,5,G79695
12771,2022-05-04,2022-05-08,192.78,Standard King,0.77,14,4,G91204
12772,2022-05-04,2022-05-07,178.01,Standard King,0.81,1,3,G95316
12773,2022-05-04,2022-05-06,194.64,Deluxe Queen,0.76,1,2,G75842
12774,2022-05-04,2022-05-08,461.44,Presidential Suite,0.85,14,4,G84435
12775,2022-05-04,2022-05-06,452.02,Presidential Suite,0.69,7,2,G88492
12776,2022-05-04,2022-05-11,147.24,Standard Double,0.83,7,7,G72828
12777,2022-05-04,2022-05-06,145.97,Standard Double,0.74,1,2,G14774
12778,2022-05-04,2022-05-11,169.47,Standard Double,0.89,7,7,G43113
12779,2022-05-05,2022-05-06,190.29,Deluxe Queen,0.71,7,1,G68920
12780,2022-05-05,2022-05-06,180.86,Standard King,0.69,14,1,G24775
12781,2022-05-05,2022-05-07,455.0,Presidential Suite,0.89,21,2,G84262
12782,2022-05-05,2022-05-07,199.34,Standard King,0.66,7,2,G85769
12783,2022-05-05,2022-05-06,471.96,Presidential Suite,0.85,1,1,G11953
12784,2022-05-05,2022-05-09,169.2,Standard King,0.82,1,4,G60585
12785,2022-05-05,2022-05-06,277.36,Executive Suite,0.78,30,1,G92756
12786,2022-05-05,2022-05-07,461.86,Presidential Suite,0.77,21,2,G60624
12787,2022-05-05,2022-05-06,135.45,Standard Double,0.74,3,1,G22181
12788,2022-05-05,2022-05-08,187.47,Deluxe Queen,0.72,21,3,G51854
12789,2022-05-05,2022-05-06,185.65,Standard King,0.66,7,1,G73253
12790,2022-05-05,2022-05-08,201.85,Deluxe Queen,0.81,21,3,G35557
12791,2022-05-05,2022-05-09,197.37,Deluxe Queen,0.86,7,4,G22800
12792,2022-05-06,2022-05-09,142.94,Standard Double,0.86,1,3,G62989
12793,2022-05-06,2022-05-09,160.14,Standard King,0.73,3,3,G87113
12794,2022-05-06,2022-05-07,277.5,Executive Suite,0.82,1,1,G67135
12795,2022-05-06,2022-05-08,298.9,Executive Suite,0.67,3,2,G11709
12796,2022-05-06,2022-05-07,296.65,Executive Suite,0.67,1,1,G39464
12797,2022-05-06,2022-05-08,185.06,Deluxe Queen,0.75,3,2,G87526
12798,2022-05-06,2022-05-08,215.9,Deluxe Queen,0.65,7,2,G83622
12799,2022-05-06,2022-05-08,177.2,Standard King,0.69,3,2,G80031
12800,2022-05-06,2022-05-08,457.58,Presidential Suite,0.76,3,2,G12021
12801,2022-05-06,2022-05-08,444.36,Presidential Suite,0.87,7,2,G84154
12802,2022-05-06,2022-05-13,153.9,Standard Double,0.77,14,7,G90526
12803,2022-05-06,2022-05-08,149.56,Standard Double,0.7,7,2,G69445
12804,2022-05-07,2022-05-09,543.18,Presidential Suite,0.71,14,2,G12919
12805,2022-05-07,2022-05-11,170.31,Standard Double,0.74,14,4,G92714
12806,2022-05-07,2022-05-10,548.09,Presidential Suite,0.65,1,3,G20310
12807,2022-05-07,2022-05-10,559.19,Presidential Suite,0.79,90,3,G28245
12808,2022-05-07,2022-05-09,196.36,Standard Double,0.89,7,2,G25437
12809,2022-05-07,2022-05-08,334.47,Executive Suite,0.84,1,1,G73999
12810,2022-05-07,2022-05-08,240.4,Deluxe Queen,0.79,1,1,G94538
12811,2022-05-07,2022-05-08,530.79,Presidential Suite,0.75,14,1,G28057
12812,2022-05-07,2022-05-08,325.65,Executive Suite,0.77,7,1,G77138
12813,2022-05-07,2022-05-08,527.98,Presidential Suite,0.9,14,1,G44646
12814,2022-05-07,2022-05-08,235.66,Deluxe Queen,0.74,21,1,G48489
12815,2022-05-07,2022-05-10,244.44,Deluxe Queen,0.84,3,3,G26569
12816,2022-05-07,2022-05-08,198.8,Standard Double,0.74,21,1,G10007
12817,2022-05-07,2022-05-10,525.72,Presidential Suite,0.75,1,3,G54849
12818,2022-05-07,2022-05-08,326.0,Executive Suite,0.86,1,1,G46496
12819,2022-05-07,2022-05-09,354.68,Executive Suite,0.8,30,2,G46699
12820,2022-05-07,2022-05-09,167.34,Standard Double,0.88,14,2,G77726
12821,2022-05-07,2022-05-08,201.44,Standard King,0.67,7,1,G65008
12822,2022-05-07,2022-05-12,180.58,Standard Double,0.85,30,5,G58908
12823,2022-05-07,2022-05-08,184.26,Standard Double,0.79,3,1,G17733
12824,2022-05-07,2022-05-09,169.65,Standard Double,0.69,1,2,G70794
12825,2022-05-08,2022-05-10,177.6,Standard Double,0.66,14,2,G57543
12826,2022-05-08,2022-05-12,232.88,Standard King,0.86,3,4,G27847
12827,2022-05-08,2022-05-10,196.75,Standard King,0.8,21,2,G99192
12828,2022-05-08,2022-05-10,165.18,Standard Double,0.86,30,2,G95674
12829,2022-05-08,2022-05-10,200.09,Standard Double,0.83,3,2,G48408
12830,2022-05-08,2022-05-09,227.43,Standard King,0.77,7,1,G87738
12831,2022-05-08,2022-05-12,547.92,Presidential Suite,0.68,3,4,G43697
12832,2022-05-08,2022-05-11,263.26,Deluxe Queen,0.83,3,3,G91842
12833,2022-05-08,2022-05-13,562.03,Presidential Suite,0.73,3,5,G80571
12834,2022-05-08,2022-05-11,173.53,Standard Double,0.66,14,3,G53553
12835,2022-05-08,2022-05-11,171.15,Standard Double,0.75,14,3,G99732
12836,2022-05-08,2022-05-12,197.75,Standard King,0.87,3,4,G57178
12837,2022-05-08,2022-05-11,325.24,Executive Suite,0.73,21,3,G29842
12838,2022-05-08,2022-05-10,336.2,Executive Suite,0.79,3,2,G15101
12839,2022-05-08,2022-05-10,332.91,Executive Suite,0.83,3,2,G42947
12840,2022-05-08,2022-05-10,262.24,Deluxe Queen,0.89,7,2,G51670
12841,2022-05-08,2022-05-15,210.31,Standard King,0.89,30,7,G49048
12842,2022-05-08,2022-05-10,351.6,Executive Suite,0.66,3,2,G68239
12843,2022-05-08,2022-05-10,253.19,Deluxe Queen,0.73,3,2,G20493
12844,2022-05-08,2022-05-09,263.44,Deluxe Queen,0.83,7,1,G11275
12845,2022-05-08,2022-05-13,526.36,Presidential Suite,0.73,30,5,G15571
12846,2022-05-09,2022-05-11,214.22,Deluxe Queen,0.87,7,2,G23071
12847,2022-05-09,2022-05-11,174.87,Standard Double,0.75,7,2,G88777
12848,2022-05-09,2022-05-12,140.69,Standard Double,0.76,14,3,G60995
12849,2022-05-09,2022-05-10,162.47,Standard Double,0.75,7,1,G91393
12850,2022-05-09,2022-05-11,221.78,Deluxe Queen,0.72,30,2,G20899
12851,2022-05-09,2022-05-13,199.93,Standard King,0.7,14,4,G51123
12852,2022-05-09,2022-05-14,449.29,Presidential Suite,0.86,1,5,G16655
12853,2022-05-09,2022-05-11,147.78,Standard Double,0.88,21,2,G55485
12854,2022-05-09,2022-05-11,445.39,Presidential Suite,0.66,7,2,G47030
12855,2022-05-09,2022-05-11,173.23,Standard Double,0.83,14,2,G26926
12856,2022-05-09,2022-05-10,283.8,Executive Suite,0.84,3,1,G98351
12857,2022-05-09,2022-05-13,210.76,Deluxe Queen,0.86,14,4,G16310
12858,2022-05-09,2022-05-10,174.3,Standard Double,0.7,14,1,G49854
12859,2022-05-09,2022-05-13,143.13,Standard Double,0.72,1,4,G26522
12860,2022-05-09,2022-05-11,170.13,Standard Double,0.82,7,2,G47252
12861,2022-05-10,2022-05-12,156.71,Standard Double,0.89,30,2,G95713
12862,2022-05-10,2022-05-12,220.22,Deluxe Queen,0.79,1,2,G55365
12863,2022-05-10,2022-05-12,196.37,Standard King,0.66,3,2,G60845
12864,2022-05-10,2022-05-12,136.33,Standard Double,0.89,7,2,G11710
12865,2022-05-10,2022-05-12,150.91,Standard Double,0.86,30,2,G17705
12866,2022-05-10,2022-05-13,156.87,Standard Double,0.66,7,3,G41671
12867,2022-05-10,2022-05-12,280.04,Executive Suite,0.87,1,2,G38548
12868,2022-05-10,2022-05-11,182.81,Standard King,0.89,7,1,G59147
12869,2022-05-10,2022-05-12,160.82,Standard King,0.84,7,2,G30601
12870,2022-05-10,2022-05-11,198.12,Deluxe Queen,0.86,7,1,G19552
12871,2022-05-10,2022-05-12,268.5,Executive Suite,0.87,3,2,G34070
12872,2022-05-10,2022-05-12,189.23,Deluxe Queen,0.67,1,2,G34480
12873,2022-05-11,2022-05-12,463.1,Presidential Suite,0.73,14,1,G22484
12874,2022-05-11,2022-05-14,135.61,Standard Double,0.81,7,3,G65280
12875,2022-05-11,2022-05-12,149.25,Standard Double,0.79,14,1,G64264
12876,2022-05-11,2022-05-12,445.13,Presidential Suite,0.68,21,1,G60335
12877,2022-05-11,2022-05-14,277.76,Executive Suite,0.65,7,3,G98911
12878,2022-05-11,2022-05-15,223.31,Deluxe Queen,0.84,7,4,G83737
12879,2022-05-11,2022-05-13,466.6,Presidential Suite,0.79,3,2,G34388
12880,2022-05-11,2022-05-14,141.84,Standard Double,0.73,14,3,G61805
12881,2022-05-11,2022-05-14,144.24,Standard Double,0.85,3,3,G33485
12882,2022-05-11,2022-05-12,170.39,Standard Double,0.78,3,1,G20189
12883,2022-05-11,2022-05-13,203.48,Deluxe Queen,0.8,1,2,G10143
12884,2022-05-11,2022-05-14,264.58,Executive Suite,0.71,21,3,G82185
12885,2022-05-11,2022-05-13,142.24,Standard Double,0.67,60,2,G89691
12886,2022-05-11,2022-05-15,162.7,Standard King,0.68,7,4,G85084
12887,2022-05-11,2022-05-13,288.91,Executive Suite,0.76,7,2,G24688
12888,2022-05-11,2022-05-13,452.46,Presidential Suite,0.79,3,2,G87141
12889,2022-05-11,2022-05-13,207.76,Deluxe Queen,0.69,60,2,G22346
12890,2022-05-12,2022-05-15,455.67,Presidential Suite,0.84,14,3,G40976
12891,2022-05-12,2022-05-15,281.4,Executive Suite,0.7,7,3,G81760
12892,2022-05-12,2022-05-13,284.35,Executive Suite,0.77,30,1,G32593
12893,2022-05-12,2022-05-17,446.04,Presidential Suite,0.66,3,5,G22579
12894,2022-05-12,2022-05-15,440.52,Presidential Suite,0.65,7,3,G33282
12895,2022-05-12,2022-05-13,443.55,Presidential Suite,0.88,1,1,G39968
12896,2022-05-12,2022-05-13,186.5,Standard King,0.72,3,1,G73868
12897,2022-05-12,2022-05-15,211.19,Deluxe Queen,0.87,30,3,G24379
12898,2022-05-12,2022-05-17,151.86,Standard Double,0.8,3,5,G35727
12899,2022-05-12,2022-05-15,161.93,Standard Double,0.68,14,3,G93105
12900,2022-05-12,2022-05-13,199.15,Standard King,0.69,14,1,G27196
12901,2022-05-12,2022-05-14,188.68,Standard King,0.68,21,2,G23531
12902,2022-05-12,2022-05-13,174.92,Standard King,0.84,21,1,G75973
12903,2022-05-12,2022-05-16,151.72,Standard Double,0.75,3,4,G10378
12904,2022-05-12,2022-05-15,148.78,Standard Double,0.86,3,3,G69889
12905,2022-05-13,2022-05-15,200.92,Deluxe Queen,0.71,7,2,G19311
12906,2022-05-13,2022-05-20,161.07,Standard Double,0.82,1,7,G99887
12907,2022-05-13,2022-05-15,153.79,Standard Double,0.87,7,2,G30856
12908,2022-05-13,2022-05-15,464.96,Presidential Suite,0.85,1,2,G44559
12909,2022-05-13,2022-05-16,193.69,Standard King,0.67,21,3,G60737
12910,2022-05-13,2022-05-15,266.49,Executive Suite,0.7,21,2,G25534
12911,2022-05-13,2022-05-15,279.47,Executive Suite,0.79,3,2,G58309
12912,2022-05-13,2022-05-17,293.66,Executive Suite,0.84,7,4,G15318
12913,2022-05-13,2022-05-15,269.35,Executive Suite,0.79,1,2,G61605
12914,2022-05-13,2022-05-15,199.47,Deluxe Queen,0.84,3,2,G43388
12915,2022-05-13,2022-05-15,211.24,Deluxe Queen,0.89,3,2,G99765
12916,2022-05-13,2022-05-14,209.19,Deluxe Queen,0.75,3,1,G11118
12917,2022-05-13,2022-05-15,210.89,Deluxe Queen,0.68,7,2,G32143
12918,2022-05-13,2022-05-17,265.39,Executive Suite,0.72,1,4,G29248
12919,2022-05-13,2022-05-15,193.66,Deluxe Queen,0.86,1,2,G55026
12920,2022-05-14,2022-05-15,552.82,Presidential Suite,0.82,1,1,G77271
12921,2022-05-14,2022-05-16,186.35,Standard Double,0.89,90,2,G90963
12922,2022-05-14,2022-05-19,194.6,Standard Double,0.71,1,5,G50781
12923,2022-05-14,2022-05-16,191.32,Standard Double,0.71,3,2,G83361
12924,2022-05-14,2022-05-18,257.2,Deluxe Queen,0.89,14,4,G46927
12925,2022-05-14,2022-05-15,353.96,Executive Suite,0.66,3,1,G79681
12926,2022-05-14,2022-05-15,204.0,Standard King,0.85,3,1,G41573
12927,2022-05-14,2022-05-17,168.15,Standard Double,0.78,21,3,G63171
12928,2022-05-14,2022-05-17,179.95,Standard Double,0.77,3,3,G61171
12929,2022-05-14,2022-05-16,552.01,Presidential Suite,0.75,14,2,G45160
12930,2022-05-14,2022-05-16,262.88,Deluxe Queen,0.74,3,2,G71890
12931,2022-05-14,2022-05-19,240.72,Deluxe Queen,0.78,7,5,G18333
12932,2022-05-14,2022-05-15,323.34,Executive Suite,0.74,1,1,G58488
12933,2022-05-14,2022-05-18,186.42,Standard Double,0.88,7,4,G91045
12934,2022-05-14,2022-05-17,245.32,Deluxe Queen,0.75,1,3,G28690
12935,2022-05-14,2022-05-16,256.46,Deluxe Queen,0.73,3,2,G68547
12936,2022-05-14,2022-05-18,199.51,Standard King,0.87,1,4,G46199
12937,2022-05-14,2022-05-17,204.58,Standard King,0.68,7,3,G33801
12938,2022-05-14,2022-05-17,319.9,Executive Suite,0.82,1,3,G44704
12939,2022-05-14,2022-05-15,548.34,Presidential Suite,0.89,21,1,G25249
12940,2022-05-14,2022-05-18,256.07,Deluxe Queen,0.85,3,4,G69350
12941,2022-05-14,2022-05-16,541.51,Presidential Suite,0.68,7,2,G99216
12942,2022-05-14,2022-05-16,166.2,Standard Double,0.77,14,2,G79576
12943,2022-05-14,2022-05-15,261.79,Deluxe Queen,0.74,1,1,G81956
12944,2022-05-14,2022-05-19,318.7,Executive Suite,0.69,3,5,G57546
12945,2022-05-14,2022-05-15,254.56,Deluxe Queen,0.78,21,1,G70378
12946,2022-05-14,2022-05-16,235.68,Deluxe Queen,0.77,21,2,G24736
12947,2022-05-14,2022-05-19,322.76,Executive Suite,0.88,21,5,G98697
12948,2022-05-14,2022-05-16,192.66,Standard Double,0.84,3,2,G29344
12949,2022-05-14,2022-05-16,231.2,Standard King,0.76,1,2,G99386
12950,2022-05-15,2022-05-17,322.53,Executive Suite,0.88,1,2,G94633
12951,2022-05-15,2022-05-17,202.0,Standard Double,0.69,3,2,G67583
12952,2022-05-15,2022-05-19,527.52,Presidential Suite,0.81,3,4,G96282
12953,2022-05-15,2022-05-19,166.45,Standard Double,0.82,7,4,G26780
12954,2022-05-15,2022-05-17,177.37,Standard Double,0.89,14,2,G25717
12955,2022-05-15,2022-05-17,316.06,Executive Suite,0.82,60,2,G26176
12956,2022-05-15,2022-05-17,225.52,Standard King,0.67,7,2,G31558
12957,2022-05-15,2022-05-16,172.94,Standard Double,0.74,7,1,G30207
12958,2022-05-15,2022-05-16,556.02,Presidential Suite,0.8,14,1,G34443
12959,2022-05-15,2022-05-19,554.05,Presidential Suite,0.74,14,4,G58959
12960,2022-05-15,2022-05-19,539.09,Presidential Suite,0.7,14,4,G40753
12961,2022-05-15,2022-05-17,201.76,Standard King,0.76,14,2,G90733
12962,2022-05-15,2022-05-17,230.74,Standard King,0.72,1,2,G72086
12963,2022-05-15,2022-05-16,226.27,Standard King,0.76,3,1,G76489
12964,2022-05-15,2022-05-17,263.88,Deluxe Queen,0.66,1,2,G70177
12965,2022-05-15,2022-05-17,185.46,Standard Double,0.89,7,2,G76278
12966,2022-05-15,2022-05-16,228.19,Standard King,0.65,1,1,G26342
12967,2022-05-15,2022-05-17,210.86,Standard King,0.86,21,2,G82564
12968,2022-05-15,2022-05-17,230.72,Standard King,0.89,7,2,G21749
12969,2022-05-15,2022-05-18,341.65,Executive Suite,0.83,3,3,G44359
12970,2022-05-15,2022-05-18,559.38,Presidential Suite,0.73,7,3,G44426
12971,2022-05-15,2022-05-20,200.81,Standard King,0.9,60,5,G30023
12972,2022-05-15,2022-05-19,233.09,Standard King,0.81,7,4,G89616
12973,2022-05-15,2022-05-16,235.15,Deluxe Queen,0.82,7,1,G84196
12974,2022-05-15,2022-05-17,223.69,Standard King,0.87,14,2,G33414
12975,2022-05-16,2022-05-18,201.2,Deluxe Queen,0.8,21,2,G54241
12976,2022-05-16,2022-05-17,174.86,Standard King,0.86,3,1,G93287
12977,2022-05-16,2022-05-17,294.58,Executive Suite,0.68,21,1,G17264
12978,2022-05-16,2022-05-19,200.87,Deluxe Queen,0.86,3,3,G10827
12979,2022-05-16,2022-05-17,286.76,Executive Suite,0.73,7,1,G25994
12980,2022-05-16,2022-05-17,447.96,Presidential Suite,0.7,14,1,G60510
12981,2022-05-16,2022-05-17,176.05,Standard King,0.82,14,1,G40046
12982,2022-05-16,2022-05-18,468.13,Presidential Suite,0.67,3,2,G46287
12983,2022-05-16,2022-05-18,261.8,Executive Suite,0.85,7,2,G92078
12984,2022-05-16,2022-05-18,149.73,Standard Double,0.67,14,2,G84216
12985,2022-05-16,2022-05-17,198.2,Deluxe Queen,0.82,7,1,G85527
12986,2022-05-16,2022-05-17,283.7,Executive Suite,0.79,3,1,G56891
12987,2022-05-16,2022-05-19,162.41,Standard King,0.65,21,3,G32115
12988,2022-05-16,2022-05-18,299.06,Executive Suite,0.87,1,2,G75028
12989,2022-05-16,2022-05-18,140.44,Standard Double,0.67,1,2,G36448
12990,2022-05-16,2022-05-19,444.75,Presidential Suite,0.81,30,3,G70654
12991,2022-05-16,2022-05-18,457.66,Presidential Suite,0.89,1,2,G72202
12992,2022-05-17,2022-05-19,141.6,Standard Double,0.67,7,2,G88897
12993,2022-05-17,2022-05-19,165.27,Standard King,0.66,14,2,G54448
12994,2022-05-17,2022-05-19,473.55,Presidential Suite,0.79,7,2,G56191
12995,2022-05-17,2022-05-22,193.63,Standard King,0.82,30,5,G50470
12996,2022-05-17,2022-05-18,164.61,Standard King,0.73,14,1,G34690
12997,2022-05-17,2022-05-19,173.15,Standard Double,0.81,14,2,G33814
12998,2022-05-17,2022-05-18,164.99,Standard King,0.67,1,1,G13082
12999,2022-05-17,2022-05-19,204.45,Deluxe Queen,0.79,90,2,G69781
13000,2022-05-17,2022-05-20,204.2,Deluxe Queen,0.76,1,3,G83565
13001,2022-05-17,2022-05-19,275.83,Executive Suite,0.76,14,2,G62548
13002,2022-05-17,2022-05-19,207.9,Deluxe Queen,0.87,30,2,G21668
13003,2022-05-17,2022-05-19,292.65,Executive Suite,0.82,3,2,G14426
13004,2022-05-17,2022-05-18,219.32,Deluxe Queen,0.74,3,1,G38913
13005,2022-05-18,2022-05-21,161.51,Standard King,0.79,60,3,G90800
13006,2022-05-18,2022-05-20,198.52,Standard King,0.81,1,2,G95206
13007,2022-05-18,2022-05-20,190.49,Deluxe Queen,0.7,3,2,G58622
13008,2022-05-18,2022-05-19,453.64,Presidential Suite,0.68,3,1,G79339
13009,2022-05-18,2022-05-20,178.51,Standard King,0.71,3,2,G20271
13010,2022-05-18,2022-05-22,209.56,Deluxe Queen,0.79,7,4,G84700
13011,2022-05-18,2022-05-20,209.47,Deluxe Queen,0.81,3,2,G42507
13012,2022-05-18,2022-05-21,223.89,Deluxe Queen,0.89,21,3,G48293
13013,2022-05-18,2022-05-19,172.3,Standard King,0.87,1,1,G90214
