Date of booking,Room type,Daily room rate,Occupancy status,Season,Special event indicator,Revenue generated,Guest satisfaction rating,Cancellation status
04-03-2022,Deluxe,295.72,Available,Off-Peak,0,11792.75,5,Completed
04-03-2022,Deluxe,388.8,Available,Off-Peak,0,15716.99,1,Cancelled
04-03-2022,Deluxe,325.64,Occupied,Off-Peak,0,6980.01,4,Completed
04-03-2022,Standard,295.5,Occupied,Peak,1,10887.96,3,Completed
04-03-2022,Standard,254.85,Occupied,Off-Peak,0,17844.82,5,Cancelled
04-03-2022,Suite,252.51,Occupied,Peak,0,7934.11,3,Completed
04-03-2022,Deluxe,236.2,Occupied,Off-Peak,0,23889.34,2,Completed
04-03-2022,Standard,259.42,Occupied,Off-Peak,0,21022.04,5,Cancelled
04-03-2022,Standard,356.67,Available,Peak,0,12527.36,2,Completed
04-03-2022,Standard,283.36,Occupied,Off-Peak,1,11063.95,4,Completed
04-03-2022,Standard,198.77,Available,Peak,0,16009.7,3,Cancelled
04-03-2022,Standard,432.61,Occupied,Peak,0,7762.69,4,Completed
04-03-2022,Deluxe,324,Occupied,Peak,0,4989.29,4,Completed
04-03-2022,Deluxe,194.48,Occupied,Off-Peak,0,12703.32,3,Cancelled
04-03-2022,Deluxe,266.86,Occupied,Peak,0,14329.76,5,Cancelled
04-03-2022,Deluxe,308.32,Occupied,Peak,0,15472.14,2,Completed
04-03-2022,Suite,427.84,Occupied,Peak,0,11926.3,3,Completed
04-03-2022,Deluxe,216.89,Occupied,Off-Peak,0,21369.73,3,Completed
05-03-2022,Suite,373.2,Occupied,Off-Peak,0,7524.3,4,Completed
05-03-2022,Standard,404.96,Occupied,Peak,0,9308.69,3,Completed
05-03-2022,Standard,252.85,Available,Peak,0,17433.18,1,Completed
05-03-2022,Standard,279.19,Occupied,Off-Peak,0,9191.76,5,Completed
05-03-2022,Deluxe,222.28,Occupied,Off-Peak,0,8998.4,3,Cancelled
05-03-2022,Suite,284.74,Occupied,Off-Peak,0,15616.77,3,Completed
05-03-2022,Standard,297.26,Available,Off-Peak,1,9732.39,3,Completed
05-03-2022,Suite,349.47,Occupied,Peak,1,14334.58,2,Completed
05-03-2022,Standard,381.76,Occupied,Off-Peak,0,11500.72,2,Cancelled
05-03-2022,Suite,243.89,Occupied,Peak,0,10691.68,2,Completed
05-03-2022,Standard,152.45,Occupied,Off-Peak,1,4488.47,2,Completed
05-03-2022,Standard,298.41,Occupied,Peak,0,15697.82,2,Completed
05-03-2022,Standard,322.02,Available,Off-Peak,0,8764.05,3,Completed
05-03-2022,Standard,318.71,Available,Peak,0,14158.79,4,Completed
05-03-2022,Standard,275.5,Occupied,Peak,0,12439.48,4,Completed
05-03-2022,Standard,309.36,Occupied,Off-Peak,0,13967.46,1,Completed
05-03-2022,Suite,413.66,Occupied,Off-Peak,0,14251.62,5,Completed
05-03-2022,Deluxe,328.63,Occupied,Off-Peak,0,15968.14,5,Completed
05-03-2022,Standard,272,Available,Off-Peak,0,11361.2,5,Completed
05-03-2022,Deluxe,262.49,Occupied,Off-Peak,0,21213.48,3,Completed
05-03-2022,Deluxe,287.26,Occupied,Peak,0,5763,4,Cancelled
05-03-2022,Standard,422.76,Occupied,Off-Peak,0,13867.04,2,Completed
05-03-2022,Standard,286.25,Available,Off-Peak,0,19181.15,5,Completed
05-03-2022,Standard,298.52,Occupied,Off-Peak,0,17383.86,2,Completed
06-03-2022,Standard,263.83,Occupied,Off-Peak,0,10125.82,3,Completed
06-03-2022,Deluxe,382.42,Occupied,Off-Peak,0,10958.77,3,Completed
06-03-2022,Standard,446.99,Occupied,Off-Peak,0,9966.04,4,Cancelled
06-03-2022,Deluxe,333.8,Available,Peak,0,17996.14,4,Completed
06-03-2022,Deluxe,306.21,Occupied,Peak,0,11300.38,2,Completed
06-03-2022,Standard,302.76,Occupied,Peak,0,16275.62,3,Completed
06-03-2022,Deluxe,121.18,Occupied,Off-Peak,0,16321.51,5,Cancelled
06-03-2022,Standard,355.89,Available,Peak,0,26841.97,5,Completed
06-03-2022,Suite,310.06,Occupied,Peak,0,16566.26,4,Completed
06-03-2022,Standard,332.13,Occupied,Peak,0,10944.28,4,Cancelled
06-03-2022,Suite,246.64,Occupied,Off-Peak,0,7699.25,2,Cancelled
06-03-2022,Deluxe,271.17,Occupied,Off-Peak,0,13620.74,2,Completed
06-03-2022,Standard,269.17,Available,Peak,0,14404.57,3,Completed
06-03-2022,Deluxe,376.62,Available,Off-Peak,0,3946.5,3,Completed
06-03-2022,Suite,271.59,Occupied,Off-Peak,0,11430.73,4,Completed
06-03-2022,Deluxe,456.2,Occupied,Peak,0,16486.76,3,Cancelled
06-03-2022,Suite,332.31,Available,Off-Peak,0,12338.22,2,Completed
06-03-2022,Suite,204.32,Occupied,Off-Peak,0,19843.12,3,Completed
06-03-2022,Standard,290.36,Occupied,Peak,0,7208.22,2,Completed
06-03-2022,Standard,251.12,Occupied,Peak,0,18384.41,4,Completed
06-03-2022,Deluxe,135.42,Occupied,Off-Peak,0,19569.45,2,Completed
06-03-2022,Standard,419.96,Occupied,Off-Peak,1,19782.48,3,Completed
06-03-2022,Suite,352.74,Available,Peak,0,7170.72,4,Completed
06-03-2022,Suite,339.99,Available,Off-Peak,0,16572.76,2,Completed
07-03-2022,Standard,312.41,Occupied,Off-Peak,0,11656.23,1,Completed
07-03-2022,Standard,196.35,Occupied,Off-Peak,1,7969.29,4,Completed
07-03-2022,Deluxe,263.73,Occupied,Peak,1,12930.66,1,Completed
07-03-2022,Standard,363.13,Occupied,Off-Peak,0,10475.11,4,Cancelled
07-03-2022,Suite,221.16,Occupied,Peak,0,19603.75,4,Completed
07-03-2022,Standard,110.12,Occupied,Off-Peak,0,17565.32,3,Completed
07-03-2022,Deluxe,282.97,Available,Off-Peak,0,9237.78,3,Cancelled
07-03-2022,Standard,289.37,Available,Off-Peak,0,11378.89,5,Cancelled
07-03-2022,Deluxe,310.17,Occupied,Peak,0,13096.51,3,Completed
07-03-2022,Standard,354.64,Occupied,Off-Peak,0,14637.97,5,Completed
07-03-2022,Deluxe,347.82,Occupied,Off-Peak,0,20031.89,2,Completed
07-03-2022,Standard,319.41,Available,Off-Peak,0,18453.91,4,Completed
07-03-2022,Deluxe,389.66,Occupied,Peak,0,15256.96,4,Completed
07-03-2022,Suite,186.08,Occupied,Off-Peak,0,13696.76,5,Completed
07-03-2022,Standard,337.84,Occupied,Peak,0,6133.23,1,Completed
07-03-2022,Standard,346.99,Available,Off-Peak,0,21459.99,3,Completed
07-03-2022,Standard,207.03,Available,Off-Peak,0,12764.52,2,Completed
07-03-2022,Deluxe,187.28,Occupied,Peak,0,22774.2,5,Completed
07-03-2022,Deluxe,244.05,Available,Peak,0,15980.55,3,Cancelled
07-03-2022,Deluxe,250.38,Occupied,Peak,0,25126.42,5,Cancelled
07-03-2022,Standard,356.51,Occupied,Off-Peak,1,18031.61,3,Completed
07-03-2022,Standard,253.91,Available,Peak,1,7839.9,2,Completed
07-03-2022,Deluxe,235.77,Available,Off-Peak,0,11927.92,3,Completed
07-03-2022,Standard,254.13,Occupied,Off-Peak,0,14154.33,4,Completed
08-03-2022,Suite,383.9,Occupied,Peak,0,10631.09,5,Completed
08-03-2022,Standard,300.98,Available,Off-Peak,1,13114.7,3,Completed
08-03-2022,Deluxe,286.56,Available,Off-Peak,0,8165.3,5,Completed
08-03-2022,Standard,291.75,Available,Off-Peak,0,15028.61,2,Completed
08-03-2022,Standard,396.9,Occupied,Peak,0,16187.06,4,Cancelled
08-03-2022,Deluxe,243.81,Available,Peak,0,9979.45,4,Completed
08-03-2022,Deluxe,398.66,Available,Off-Peak,0,24701.27,3,Cancelled
08-03-2022,Suite,315.79,Occupied,Off-Peak,0,15317.57,1,Completed
08-03-2022,Standard,287.97,Available,Peak,0,10916.3,3,Completed
08-03-2022,Standard,487.57,Occupied,Peak,0,6852.3,1,Completed
08-03-2022,Deluxe,220.83,Occupied,Peak,1,15299.71,5,Completed
08-03-2022,Deluxe,273.47,Occupied,Off-Peak,1,13697.56,5,Completed
08-03-2022,Standard,207.57,Occupied,Peak,0,18915.2,4,Completed
08-03-2022,Standard,371.43,Occupied,Off-Peak,0,14283.15,4,Completed
08-03-2022,Standard,426.69,Available,Peak,0,9031.41,2,Completed
08-03-2022,Suite,425.24,Occupied,Off-Peak,1,23353.59,1,Completed
08-03-2022,Standard,391.8,Occupied,Off-Peak,0,17178.12,5,Completed
08-03-2022,Standard,285.18,Available,Off-Peak,0,13729.46,4,Completed
08-03-2022,Standard,272.61,Occupied,Peak,0,15823.19,4,Completed
08-03-2022,Standard,174.66,Occupied,Off-Peak,0,17370.21,4,Completed
08-03-2022,Standard,452.69,Occupied,Peak,0,7855.72,3,Completed
08-03-2022,Deluxe,335.17,Occupied,Peak,0,15788.47,2,Completed
08-03-2022,Standard,263.1,Occupied,Peak,0,12749.38,4,Completed
08-03-2022,Suite,399.6,Available,Off-Peak,0,17536.5,3,Completed
09-03-2022,Standard,227.04,Occupied,Off-Peak,0,11299.09,5,Cancelled
09-03-2022,Deluxe,330.5,Available,Off-Peak,0,11976.49,3,Completed
09-03-2022,Suite,287.05,Occupied,Off-Peak,1,23314.36,2,Cancelled
09-03-2022,Deluxe,347.9,Occupied,Peak,1,21154.56,2,Completed
09-03-2022,Deluxe,295.23,Occupied,Off-Peak,0,-1477.81,4,Completed
09-03-2022,Standard,191.18,Available,Off-Peak,1,20783.81,4,Completed
09-03-2022,Standard,305.67,Occupied,Off-Peak,0,14631.74,3,Completed
09-03-2022,Deluxe,378.66,Occupied,Off-Peak,0,11459.09,3,Cancelled
09-03-2022,Suite,297.81,Occupied,Off-Peak,0,9964.13,4,Completed
09-03-2022,Deluxe,358.13,Occupied,Off-Peak,0,10254.41,2,Completed
09-03-2022,Deluxe,221.59,Occupied,Off-Peak,0,11600.32,3,Completed
09-03-2022,Deluxe,298.03,Occupied,Peak,0,9364.34,3,Completed
09-03-2022,Standard,253.16,Occupied,Off-Peak,0,8227,3,Completed
09-03-2022,Standard,356.02,Available,Off-Peak,0,9798.1,4,Completed
09-03-2022,Deluxe,302.36,Occupied,Peak,0,16616.97,2,Cancelled
09-03-2022,Suite,351.76,Occupied,Peak,1,15250.45,3,Completed
09-03-2022,Standard,381.58,Occupied,Off-Peak,0,17779.28,3,Completed
09-03-2022,Deluxe,351.87,Occupied,Off-Peak,0,14668.15,3,Completed
09-03-2022,Standard,320.48,Available,Off-Peak,0,8466.6,5,Cancelled
09-03-2022,Deluxe,225.13,Occupied,Peak,0,17472.2,1,Completed
09-03-2022,Standard,299.79,Occupied,Off-Peak,0,9976.55,4,Completed
09-03-2022,Standard,260.02,Available,Off-Peak,0,18233.07,2,Completed
09-03-2022,Deluxe,274.2,Occupied,Peak,0,9170.4,5,Completed
09-03-2022,Standard,271.91,Occupied,Peak,0,11562.62,5,Completed
10-03-2022,Deluxe,226.51,Occupied,Off-Peak,0,13193.04,3,Completed
10-03-2022,Deluxe,153.2,Available,Off-Peak,0,18372.02,5,Completed
10-03-2022,Suite,249.89,Available,Peak,0,15879.99,2,Cancelled
10-03-2022,Standard,314.5,Available,Off-Peak,0,15100.01,2,Completed
10-03-2022,Standard,198.89,Occupied,Peak,0,24428.34,3,Completed
10-03-2022,Standard,301.18,Available,Off-Peak,0,5815.08,3,Cancelled
10-03-2022,Suite,442.52,Occupied,Peak,0,9808.11,3,Completed
10-03-2022,Suite,376.73,Occupied,Peak,1,9594.06,3,Cancelled
10-03-2022,Deluxe,423.27,Available,Off-Peak,0,6146.74,3,Completed
10-03-2022,Suite,329.33,Occupied,Peak,0,11402.4,4,Completed
10-03-2022,Deluxe,387.56,Occupied,Off-Peak,0,18438.85,2,Completed
10-03-2022,Deluxe,245.7,Occupied,Off-Peak,0,12041.76,1,Completed
10-03-2022,Standard,251.67,Occupied,Off-Peak,0,13334.99,3,Completed
10-03-2022,Deluxe,94.56,Available,Off-Peak,0,6387.23,3,Completed
10-03-2022,Standard,388.96,Occupied,Off-Peak,0,11017.37,1,Completed
10-03-2022,Suite,415.52,Occupied,Peak,0,12691.51,2,Completed
10-03-2022,Deluxe,258.51,Occupied,Peak,0,18212,4,Completed
10-03-2022,Deluxe,280.95,Available,Off-Peak,0,6625.42,2,Completed
10-03-2022,Standard,243.46,Available,Peak,0,12724.96,5,Cancelled
10-03-2022,Standard,328.7,Occupied,Off-Peak,0,20434.09,2,Cancelled
10-03-2022,Standard,384.37,Available,Off-Peak,0,12774.58,1,Completed
10-03-2022,Standard,169.29,Available,Peak,1,4422.19,3,Cancelled
10-03-2022,Standard,330.71,Occupied,Off-Peak,0,21395.88,5,Completed
10-03-2022,Suite,279.25,Occupied,Peak,0,18674.48,4,Completed
11-03-2022,Deluxe,308.5,Occupied,Off-Peak,0,19346.99,3,Cancelled
11-03-2022,Standard,334.42,Available,Off-Peak,0,6281.08,1,Completed
11-03-2022,Standard,285.88,Occupied,Off-Peak,0,22562.28,3,Completed
11-03-2022,Standard,292.23,Occupied,Peak,0,11133.62,2,Completed
11-03-2022,Deluxe,283.96,Occupied,Off-Peak,1,12452.81,4,Completed
11-03-2022,Deluxe,372.77,Available,Peak,0,11486.11,4,Completed
11-03-2022,Suite,331.41,Occupied,Off-Peak,0,19734.69,3,Cancelled
11-03-2022,Standard,316.54,Available,Off-Peak,0,14101.01,1,Cancelled
11-03-2022,Suite,204.68,Available,Off-Peak,0,17408.71,4,Completed
11-03-2022,Suite,271.61,Occupied,Off-Peak,0,15379.51,4,Completed
11-03-2022,Standard,367.4,Occupied,Off-Peak,0,14524.79,5,Completed
11-03-2022,Suite,302.83,Occupied,Peak,0,10266.08,3,Cancelled
11-03-2022,Standard,349.46,Available,Peak,0,24060.7,4,Completed
11-03-2022,Suite,432.49,Occupied,Off-Peak,0,7683.03,2,Completed
11-03-2022,Standard,377.9,Occupied,Peak,0,17061.27,3,Completed
11-03-2022,Suite,306.99,Occupied,Off-Peak,0,16883.28,4,Completed
11-03-2022,Suite,261.68,Occupied,Off-Peak,0,20771.78,5,Completed
11-03-2022,Suite,108.48,Available,Off-Peak,0,21940.45,3,Completed
11-03-2022,Deluxe,287.37,Occupied,Off-Peak,0,14313.06,4,Completed
11-03-2022,Standard,275.55,Available,Off-Peak,1,17651.97,4,Completed
11-03-2022,Standard,329.28,Occupied,Off-Peak,0,23824.37,3,Cancelled
11-03-2022,Standard,288.46,Occupied,Off-Peak,0,14674.12,5,Completed
11-03-2022,Standard,275.97,Available,Off-Peak,0,9667.83,4,Completed
11-03-2022,Deluxe,166.55,Occupied,Off-Peak,0,13077.66,4,Completed
12-03-2022,Standard,229.5,Available,Off-Peak,0,8476.77,3,Completed
12-03-2022,Suite,335.75,Occupied,Off-Peak,0,16859.08,3,Completed
12-03-2022,Deluxe,428.69,Occupied,Off-Peak,0,20322.28,5,Completed
12-03-2022,Suite,292.69,Occupied,Peak,0,14394.79,3,Completed
12-03-2022,Standard,324.59,Available,Peak,0,6895.2,1,Completed
12-03-2022,Suite,371.44,Available,Off-Peak,1,20108.25,5,Completed
12-03-2022,Suite,239.18,Occupied,Off-Peak,0,6118.51,5,Completed
12-03-2022,Standard,327.51,Occupied,Peak,1,7270.23,3,Completed
12-03-2022,Deluxe,244.46,Occupied,Off-Peak,1,14108.31,2,Completed
12-03-2022,Deluxe,364.86,Occupied,Off-Peak,0,16258.93,4,Completed
12-03-2022,Standard,311.36,Available,Off-Peak,0,17111.24,1,Cancelled
12-03-2022,Deluxe,322.38,Occupied,Off-Peak,0,14669.3,3,Completed
12-03-2022,Standard,241.31,Available,Peak,0,23800.22,1,Completed
12-03-2022,Standard,353.03,Occupied,Off-Peak,0,15325.84,4,Completed
12-03-2022,Standard,456.35,Available,Off-Peak,0,20173.34,1,Cancelled
12-03-2022,Standard,224.41,Occupied,Off-Peak,0,18934.77,4,Completed
12-03-2022,Standard,274.52,Occupied,Peak,0,8535.63,4,Cancelled
12-03-2022,Standard,317.37,Available,Peak,0,14151.35,3,Completed
12-03-2022,Suite,358.98,Occupied,Off-Peak,0,25616.6,2,Cancelled
12-03-2022,Deluxe,258.03,Available,Peak,0,12478.25,2,Completed
12-03-2022,Suite,87.52,Available,Off-Peak,0,11626.9,3,Completed
12-03-2022,Standard,401.94,Occupied,Off-Peak,0,15852.88,3,Completed
12-03-2022,Standard,357.04,Occupied,Off-Peak,0,12657.4,4,Completed
12-03-2022,Deluxe,169.28,Occupied,Off-Peak,0,11031.48,1,Completed
13-03-2022,Standard,254.43,Occupied,Off-Peak,0,12583.58,4,Completed
13-03-2022,Standard,417.61,Occupied,Off-Peak,0,22160.05,4,Completed
13-03-2022,Deluxe,408.58,Occupied,Off-Peak,0,14316.91,3,Completed
13-03-2022,Standard,370.4,Occupied,Off-Peak,0,8359.62,3,Completed
13-03-2022,Deluxe,286.79,Occupied,Off-Peak,0,7441.27,5,Completed
13-03-2022,Deluxe,306.22,Occupied,Off-Peak,0,26034.02,4,Cancelled
13-03-2022,Standard,290.18,Occupied,Off-Peak,0,13883.33,5,Completed
13-03-2022,Standard,384.62,Occupied,Peak,0,17172.89,3,Completed
13-03-2022,Deluxe,234.31,Occupied,Off-Peak,0,11143.11,5,Completed
13-03-2022,Standard,239.57,Occupied,Off-Peak,0,16604.93,1,Completed
13-03-2022,Standard,375.77,Occupied,Off-Peak,0,22296.65,3,Completed
13-03-2022,Suite,296.67,Occupied,Off-Peak,0,11738.68,3,Completed
13-03-2022,Standard,403.39,Occupied,Off-Peak,0,17292.93,3,Completed
13-03-2022,Deluxe,249.64,Available,Off-Peak,1,7971.27,4,Completed
13-03-2022,Suite,295.89,Occupied,Off-Peak,1,25114.33,2,Completed
13-03-2022,Standard,230.82,Occupied,Off-Peak,0,16342.68,5,Cancelled
13-03-2022,Standard,300.55,Available,Off-Peak,0,12936.03,4,Completed
13-03-2022,Standard,189.11,Available,Peak,0,13510.63,5,Completed
13-03-2022,Standard,263.43,Occupied,Off-Peak,0,12449.81,1,Cancelled
13-03-2022,Standard,192.28,Occupied,Off-Peak,0,12705.47,4,Completed
13-03-2022,Deluxe,352.04,Occupied,Off-Peak,0,2762.52,3,Completed
13-03-2022,Standard,353.74,Occupied,Peak,0,14510.17,4,Completed
13-03-2022,Deluxe,170.23,Available,Peak,0,14300.61,4,Cancelled
13-03-2022,Suite,400.04,Occupied,Off-Peak,1,17443.31,2,Completed
14-03-2022,Suite,487.31,Available,Peak,0,12384.28,2,Cancelled
14-03-2022,Deluxe,303.45,Occupied,Off-Peak,0,11144.82,4,Completed
14-03-2022,Standard,251.92,Available,Off-Peak,0,14961.13,4,Completed
14-03-2022,Deluxe,511.82,Occupied,Off-Peak,0,6938.16,2,Completed
14-03-2022,Deluxe,201.08,Occupied,Peak,0,15717.12,3,Completed
14-03-2022,Standard,301.51,Occupied,Off-Peak,0,5690.9,3,Completed
14-03-2022,Standard,313.47,Occupied,Off-Peak,1,20604.09,4,Completed
14-03-2022,Suite,400.89,Occupied,Off-Peak,0,18421.35,1,Completed
14-03-2022,Standard,326.98,Available,Off-Peak,0,10369.07,4,Completed
14-03-2022,Standard,262.6,Occupied,Off-Peak,0,18305.69,4,Completed
14-03-2022,Standard,228.66,Available,Peak,0,15557.57,4,Completed
14-03-2022,Standard,274.36,Occupied,Off-Peak,0,9954.95,5,Completed
14-03-2022,Suite,224.48,Occupied,Off-Peak,0,4885.62,3,Completed
14-03-2022,Deluxe,303.59,Available,Off-Peak,0,16582.18,3,Completed
14-03-2022,Deluxe,257.69,Occupied,Off-Peak,0,11028.59,2,Completed
14-03-2022,Standard,187.95,Occupied,Off-Peak,0,20474.85,3,Completed
14-03-2022,Standard,394.14,Occupied,Peak,0,15070.17,1,Completed
14-03-2022,Standard,262.67,Occupied,Off-Peak,0,11502.09,5,Completed
14-03-2022,Standard,204.89,Available,Off-Peak,1,23989.19,5,Completed
14-03-2022,Standard,287.38,Occupied,Off-Peak,0,17882.23,3,Completed
14-03-2022,Deluxe,305.13,Occupied,Off-Peak,0,-3275.43,3,Completed
14-03-2022,Standard,169.01,Available,Off-Peak,0,12568.04,2,Completed
14-03-2022,Deluxe,324.87,Occupied,Off-Peak,0,8079.56,5,Completed
14-03-2022,Standard,221.46,Occupied,Off-Peak,0,11001.01,5,Completed
15-03-2022,Standard,428.33,Available,Peak,0,14276.34,3,Completed
15-03-2022,Standard,339.3,Occupied,Off-Peak,0,16770.24,4,Completed
15-03-2022,Suite,270.01,Available,Off-Peak,0,16306.83,3,Completed
15-03-2022,Suite,244.11,Occupied,Peak,0,20389.37,2,Completed
15-03-2022,Suite,292.13,Available,Peak,0,18182.99,1,Completed
15-03-2022,Standard,345.96,Available,Off-Peak,0,17873.73,4,Completed
15-03-2022,Standard,298.09,Occupied,Peak,0,16007.46,2,Completed
15-03-2022,Deluxe,283.71,Occupied,Off-Peak,0,21433.99,1,Completed
15-03-2022,Standard,304.38,Occupied,Off-Peak,1,13418.62,2,Completed
15-03-2022,Suite,254.71,Available,Off-Peak,0,13548.48,3,Completed
15-03-2022,Standard,274.26,Occupied,Off-Peak,0,5472.13,4,Completed
15-03-2022,Standard,143.57,Occupied,Off-Peak,0,20280.82,2,Completed
15-03-2022,Standard,373.03,Occupied,Peak,0,14615.37,5,Completed
15-03-2022,Standard,322.41,Available,Peak,0,29668.03,3,Completed
15-03-2022,Deluxe,241.99,Occupied,Peak,0,12972.34,3,Completed
15-03-2022,Standard,442.41,Occupied,Peak,0,15442.89,2,Completed
15-03-2022,Standard,306.53,Occupied,Off-Peak,0,17732.52,3,Completed
15-03-2022,Standard,222.29,Occupied,Off-Peak,0,9490.5,1,Completed
15-03-2022,Standard,364.26,Occupied,Peak,0,16792.74,3,Completed
15-03-2022,Deluxe,329.85,Occupied,Peak,1,15173.31,5,Completed
15-03-2022,Suite,329.59,Available,Off-Peak,0,13481.56,4,Completed
15-03-2022,Suite,268.07,Available,Off-Peak,0,20863.02,5,Completed
15-03-2022,Deluxe,333.79,Occupied,Peak,0,10481.26,2,Completed
15-03-2022,Standard,280.37,Occupied,Off-Peak,0,16374.51,3,Completed
16-03-2022,Deluxe,341.7,Occupied,Peak,0,22273.32,2,Completed
16-03-2022,Standard,157.13,Occupied,Peak,0,11466.89,4,Completed
16-03-2022,Standard,267.46,Occupied,Peak,0,13515.57,5,Completed
16-03-2022,Suite,429.16,Occupied,Off-Peak,0,26726.52,5,Completed
16-03-2022,Standard,242.47,Occupied,Peak,0,17371.96,1,Completed
16-03-2022,Suite,254.71,Available,Peak,0,12469.01,3,Completed
16-03-2022,Standard,266.4,Available,Peak,0,19013.12,1,Completed
16-03-2022,Deluxe,208.89,Occupied,Off-Peak,0,12159.53,1,Completed
16-03-2022,Deluxe,134.38,Occupied,Peak,0,7175.42,1,Completed
16-03-2022,Suite,282.71,Available,Peak,0,21861.82,3,Completed
16-03-2022,Deluxe,310.19,Available,Off-Peak,0,9484.7,3,Completed
16-03-2022,Deluxe,296.06,Occupied,Peak,0,27258.56,3,Cancelled
16-03-2022,Standard,289.13,Occupied,Off-Peak,0,12553.34,3,Completed
16-03-2022,Deluxe,303.23,Occupied,Peak,0,25666.32,4,Cancelled
16-03-2022,Standard,376.71,Occupied,Peak,1,8156.64,2,Completed
16-03-2022,Deluxe,285.72,Occupied,Off-Peak,1,20127.47,2,Completed
16-03-2022,Deluxe,256.94,Occupied,Peak,1,17498.63,4,Cancelled
16-03-2022,Deluxe,278.92,Occupied,Peak,0,19188.73,4,Completed
16-03-2022,Standard,343.45,Occupied,Off-Peak,0,19840.11,2,Completed
16-03-2022,Standard,405.9,Occupied,Off-Peak,0,12511.27,5,Completed
16-03-2022,Deluxe,252.89,Available,Off-Peak,0,8455.78,3,Completed
16-03-2022,Standard,307.42,Occupied,Off-Peak,0,14745.41,3,Completed
16-03-2022,Standard,325.38,Occupied,Off-Peak,0,16115.15,3,Completed
16-03-2022,Standard,225.56,Occupied,Off-Peak,0,12640.78,3,Cancelled
17-03-2022,Suite,301.53,Occupied,Off-Peak,0,16387.77,4,Cancelled
17-03-2022,Deluxe,190.07,Occupied,Off-Peak,0,16648.13,3,Completed
17-03-2022,Standard,167.32,Occupied,Peak,0,10449.87,3,Cancelled
17-03-2022,Standard,327.51,Occupied,Peak,0,16974.86,5,Cancelled
17-03-2022,Standard,271.21,Occupied,Off-Peak,0,13663.94,3,Completed
17-03-2022,Deluxe,315.17,Occupied,Off-Peak,0,11500.1,4,Completed
17-03-2022,Deluxe,298.66,Available,Off-Peak,0,18936.88,3,Completed
17-03-2022,Standard,226.77,Occupied,Off-Peak,1,11115.04,3,Cancelled
17-03-2022,Standard,296.61,Occupied,Off-Peak,0,12716.66,2,Cancelled
17-03-2022,Standard,207.52,Occupied,Off-Peak,0,15360.25,4,Completed
17-03-2022,Deluxe,404.32,Occupied,Off-Peak,0,21871.56,4,Cancelled
17-03-2022,Deluxe,198.3,Occupied,Off-Peak,0,15963.92,1,Cancelled
17-03-2022,Standard,285.32,Occupied,Peak,1,17641.44,1,Completed
17-03-2022,Standard,221.83,Available,Off-Peak,0,13511.79,5,Cancelled
17-03-2022,Standard,342.78,Available,Off-Peak,0,14607.55,5,Completed
17-03-2022,Suite,275.14,Occupied,Off-Peak,0,14755.61,4,Completed
17-03-2022,Standard,261.1,Available,Peak,0,16466.53,3,Completed
17-03-2022,Deluxe,363.99,Occupied,Off-Peak,1,13520.16,5,Cancelled
17-03-2022,Deluxe,302.21,Available,Peak,0,21700,2,Completed
